1873,Science,What is the study of the nervous system called?,Neurology,Psychology,Psychiatry,Physiology,A,Neurology focuses on the structure and diseases of nervous system,Medium
1874,Science,Which type of bond forms between metal and nonmetal atoms?,Covalent,Ionic,Metallic,Hydrogen,B,Ionic bonds form when metals transfer electrons to nonmetals,Medium
1875,Science,What is the term for animals that eat both plants and meat?,Herbivores,Carnivores,Omnivores,Decomposers,C,Omnivores consume both plant and animal matter,Medium
1876,Science,Which layer of the atmosphere contains the ozone layer?,Troposphere,Stratosphere,Mesosphere,Thermosphere,B,The ozone layer is located in the stratosphere,Medium
1877,Science,What is the process by which water moves through cell membranes?,Diffusion,Osmosis,Active transport,Facilitated diffusion,B,Osmosis is the movement of water across semipermeable membranes,Medium
1878,Science,Which type of wave requires a medium to travel?,Sound,Light,Radio,X-ray,A,Sound waves are mechanical and need a medium to propagate,Medium
1879,Science,What is the study of fossils called?,Archaeology,Paleontology,Geology,Anthropology,B,Paleontology studies ancient life through fossil remains,Medium
1880,Science,Which process creates new oceanic crust?,Subduction,Seafloor spreading,Continental drift,Volcanic activity,B,New oceanic crust forms at mid-ocean ridges through seafloor spreading,Medium
1881,Science,What is the functional unit of heredity?,Gene,Chromosome,DNA,Allele,A,Genes are the basic units that control inherited traits,Medium
1882,Science,Which type of muscle contracts involuntarily?,Skeletal,Smooth,Cardiac,Both B and C,D,Both smooth and cardiac muscles contract without conscious control,Medium
1883,Science,What is the process by which plants lose water vapor?,Photosynthesis,Respiration,Transpiration,Osmosis,C,Transpiration is water loss from plant leaves,Medium
1884,Science,Which element has the highest electronegativity?,Fluorine,Oxygen,Nitrogen,Chlorine,A,Fluorine is the most electronegative element,Medium
1885,Science,What type of reproduction produces genetically identical offspring?,Sexual,Asexual,Cross-fertilization,Conjugation,B,Asexual reproduction creates genetic clones,Medium
1886,Science,Which organelle modifies and packages proteins?,Ribosome,Golgi apparatus,Endoplasmic reticulum,Lysosome,B,The Golgi apparatus processes proteins from the ER,Medium
1887,Science,What is the study of earthquakes and seismic waves called?,Volcanology,Seismology,Geology,Meteorology,B,Seismology studies earthquakes and Earth's internal structure,Medium
1888,Science,Which process removes carbon dioxide from the atmosphere?,Combustion,Photosynthesis,Respiration,Decomposition,B,Photosynthesis removes CO2 from the atmosphere,Medium
1889,Science,What is the term for the change in allele frequency in populations?,Evolution,Mutation,Selection,Drift,A,Evolution is change in allele frequencies over time,Medium
1890,Science,Which type of radiation has the most penetrating power?,Alpha,Beta,Gamma,X-ray,C,Gamma radiation has the highest penetrating ability,Medium
1891,Science,What is the process of liquid changing directly to gas called?,Evaporation,Boiling,Sublimation,Vaporization,D,Vaporization includes both evaporation and boiling,Medium
1892,Science,Which gland produces growth hormone?,Thyroid,Adrenal,Pituitary,Pancreas,C,The pituitary gland produces growth hormone,Medium
1893,Science,What is the study of the chemical processes in living organisms?,Biochemistry,Organic chemistry,Physical chemistry,Analytical chemistry,A,Biochemistry studies chemical reactions in biological systems,Medium
1894,Science,Which process allows organisms to maintain stable internal conditions?,Homeostasis,Metabolism,Reproduction,Growth,A,Homeostasis maintains internal balance despite external changes,Medium
1895,Science,What type of cell division produces gametes?,Mitosis,Meiosis,Binary fission,Budding,B,Meiosis produces sex cells with half the chromosome number,Medium
1896,Science,Which force holds the nucleus of an atom together?,Electromagnetic,Gravitational,Strong nuclear,Weak nuclear,C,The strong nuclear force binds protons and neutrons,Medium
1897,Science,What is the process by which rocks are broken down?,Erosion,Weathering,Sedimentation,Metamorphism,B,Weathering breaks rocks into smaller pieces,Medium
1898,Science,Which type of symmetry do starfish exhibit?,Bilateral,Radial,Asymmetrical,Spherical,B,Starfish show radial symmetry around a central axis,Medium
1899,Science,What is the study of the immune system called?,Immunology,Pathology,Microbiology,Hematology,A,Immunology studies immune responses and disorders,Medium
1900,Science,Which process converts sugar into alcohol?,Fermentation,Respiration,Photosynthesis,Digestion,A,Fermentation by yeast converts sugars to alcohol,Medium
1901,History,Which empire built Angkor Wat?,Thai Empire,Khmer Empire,Vietnamese Empire,Burmese Empire,B,The Khmer Empire constructed Angkor Wat in Cambodia,Easy
1902,Math,What is 17 × 19?,313,323,333,343,B,17 × 19 = 323,Easy
1903,Geography,Which African country is known as the Horn of Africa?,Kenya,Somalia,Ethiopia,Sudan,B,Somalia is located on the Horn of Africa,Easy
1904,Literature,Who wrote "Lord of the Flies"?,George Orwell,William Golding,J.D. Salinger,Ray Bradbury,B,William Golding wrote Lord of the Flies in 1954,Easy
1905,Sports,In which sport do you use a shuttlecock?,Tennis,Badminton,Squash,Table tennis,B,Badminton is played with a shuttlecock,Easy
1906,Technology,What does Wi-Fi stand for?,Wireless Fidelity,Wide Fidelity,Web Fidelity,Wire-Free Interface,A,Wi-Fi stands for Wireless Fidelity,Easy
1907,Music,How many strings does a standard bass guitar have?,3,4,5,6,B,A standard bass guitar has four strings,Easy
1908,Food,What spice is known as the most expensive by weight?,Vanilla,Saffron,Cardamom,Truffles,B,Saffron is the most expensive spice by weight,Easy
1909,Animals,Which animal can rotate its head 270 degrees?,Eagle,Hawk,Owl,Vulture,C,Owls can rotate their heads up to 270 degrees,Easy
1910,Art,Which art movement did Claude Monet belong to?,Cubism,Impressionism,Surrealism,Expressionism,B,Claude Monet was a founding member of Impressionism,Easy
1911,Gaming,What does RPG stand for in gaming?,Real Player Game,Role Playing Game,Random Player Generator,Rapid Play Gaming,B,RPG stands for Role Playing Game,Easy
1912,History,Which wall separated East and West Berlin?,Iron Wall,Berlin Wall,Cold Wall,Freedom Wall,B,The Berlin Wall divided Berlin from 1961 to 1989,Easy
1913,Math,What is 25% of 80?,15,20,25,30,B,25% of 80 = 0.25 × 80 = 20,Easy
1914,Geography,Which continent has the most countries?,Asia,Africa,Europe,South America,B,Africa has 54 recognized countries,Easy
1915,Literature,Who wrote "The Great Gatsby"?,Ernest Hemingway,F. Scott Fitzgerald,Mark Twain,William Faulkner,B,F. Scott Fitzgerald wrote The Great Gatsby in 1925,Easy
1916,Sports,How many players are on a volleyball team on the court?,4,5,6,7,C,Volleyball teams have 6 players on court at once,Easy
1917,Technology,What does URL stand for?,Universal Resource Locator,Uniform Resource Locator,United Resource Link,Universal Reference Link,B,URL stands for Uniform Resource Locator,Easy
1918,Music,Which instrument did Louis Armstrong primarily play?,Piano,Trumpet,Saxophone,Clarinet,B,Louis Armstrong was famous for playing trumpet,Easy
1919,Food,What type of pastry is used for éclairs?,Puff pastry,Choux pastry,Phyllo pastry,Shortcrust pastry,B,Éclairs are made with choux pastry,Easy
1920,Animals,What is a group of flamingos called?,Flock,Colony,Flamboyance,Pride,C,A group of flamingos is called a flamboyance,Easy
1921,Art,Who painted "The Scream"?,Vincent van Gogh,Edvard Munch,Pablo Picasso,Salvador Dali,B,Edvard Munch painted The Scream in 1893,Easy
1922,Gaming,Which game company created Super Mario?,Sega,Nintendo,Sony,Atari,B,Nintendo created the Super Mario franchise,Easy
1923,History,In which year did the Titanic sink?,1910,1911,1912,1913,C,The Titanic sank on April 15 1912,Easy
1924,Math,What is the square root of 144?,10,11,12,13,C,The square root of 144 is 12,Easy
1925,Geography,Which river is the longest in Europe?,Rhine,Danube,Thames,Volga,D,The Volga River is Europe's longest river,Easy
1926,Literature,Who created the detective character Hercule Poirot?,Arthur Conan Doyle,Agatha Christie,Raymond Chandler,Dorothy Sayers,B,Agatha Christie created Hercule Poirot,Easy
1927,Sports,What is the maximum score in ten-pin bowling?,200,250,300,350,C,A perfect game in bowling scores 300,Easy
1928,Technology,What does PDF stand for?,Portable Document Format,Personal Document File,Print Document Format,Public Document Format,A,PDF stands for Portable Document Format,Easy
1929,Music,How many movements does a typical symphony have?,2,3,4,5,C,Classical symphonies typically have four movements,Easy
1930,Food,Which country is famous for inventing pizza?,Greece,Italy,France,Spain,B,Pizza originated in Italy specifically Naples,Easy
1931,Animals,Which mammal lays eggs?,Kangaroo,Platypus,Koala,Opossum,B,The platypus is one of few mammals that lay eggs,Easy
1932,Art,Which museum houses the Mona Lisa?,British Museum,Louvre,Metropolitan Museum,Uffizi,B,The Mona Lisa is displayed in the Louvre Museum,Easy
1933,Gaming,What does FPS stand for in gaming?,First Person Shooter,Frames Per Second,Fast Player System,Final Player Score,A,FPS commonly means First Person Shooter,Easy
1934,History,Which ancient wonder was located in Egypt?,Hanging Gardens,Colossus of Rhodes,Lighthouse of Alexandria,Great Pyramid,D,The Great Pyramid of Giza was in Egypt,Easy
1935,Math,What is 15 × 8?,110,115,120,125,C,15 × 8 = 120,Easy
1936,Geography,Which desert is the largest hot desert?,Sahara,Arabian,Kalahari,Thar,A,The Sahara is the largest hot desert in the world,Easy
1937,Literature,Who wrote "Pride and Prejudice"?,Charlotte Brontë,Emily Brontë,Jane Austen,George Eliot,C,Jane Austen wrote Pride and Prejudice in 1813,Easy
1938,Sports,How many holes are played in a standard round of golf?,16,17,18,19,C,A standard golf course has 18 holes,Easy
1939,Technology,What does HTTP stand for?,HyperText Transfer Protocol,High Transfer Text Protocol,HyperText Transport Protocol,Home Text Transfer Protocol,A,HTTP stands for HyperText Transfer Protocol,Easy
1940,Music,Which clef is used for higher-pitched instruments?,Bass clef,Treble clef,Alto clef,Tenor clef,B,Treble clef is used for higher-pitched notes,Easy
1941,Food,What is the main ingredient in guacamole?,Tomato,Avocado,Lime,Onion,B,Guacamole is primarily made from avocados,Easy
1942,Animals,What is the fastest marine animal?,Dolphin,Tuna,Sailfish,Barracuda,C,The sailfish can swim up to 68 mph,Easy
1943,Art,Which period came after the Renaissance?,Baroque,Romantic,Modern,Contemporary,A,The Baroque period followed the Renaissance,Easy
1944,Gaming,Which console was the first to use CDs?,PlayStation,Sega Saturn,Nintendo 64,Atari Jaguar,A,The original PlayStation was first major console to use CDs,Easy
1945,History,Who was the first person to fly solo across the Atlantic?,Amelia Earhart,Charles Lindbergh,Wiley Post,Howard Hughes,B,Charles Lindbergh made the first solo transatlantic flight in 1927,Easy
1946,Math,What is 9 × 11?,98,99,100,101,B,9 × 11 = 99,Easy
1947,Geography,Which mountain range contains Mount Everest?,Andes,Rockies,Alps,Himalayas,D,Mount Everest is in the Himalayan mountain range,Easy
1948,Literature,Who wrote "To Kill a Mockingbird"?,Harper Lee,Toni Morrison,Flannery O'Connor,Zora Neale Hurston,A,Harper Lee wrote To Kill a Mockingbird,Easy
1949,Sports,What sport is played at Wimbledon?,Cricket,Tennis,Golf,Rugby,B,Wimbledon is famous for tennis championships,Easy
1950,Technology,What does CPU stand for?,Central Processing Unit,Computer Processing Unit,Central Program Unit,Computer Program Unit,A,CPU stands for Central Processing Unit,Easy
1951,Music,Which country did reggae music originate from?,Cuba,Jamaica,Haiti,Puerto Rico,B,Reggae music originated in Jamaica in the late 1960s,Easy
1952,Food,What type of bean is used to make chocolate?,Coffee bean,Vanilla bean,Cacao bean,Black bean,C,Chocolate is made from cacao beans,Easy
1953,Animals,Which bird cannot fly but is an excellent swimmer?,Ostrich,Emu,Penguin,Kiwi,C,Penguins cannot fly but are superb swimmers,Easy
1954,Art,Who sculpted "David"?,Donatello,Michelangelo,Bernini,Rodin,B,Michelangelo sculpted the famous statue of David,Easy
1955,Gaming,What does NPC stand for in gaming?,New Player Character,Non-Player Character,Next Player Console,Network Player Connection,B,NPC stands for Non-Player Character,Easy
1956,History,Which empire was ruled by Caesar?,Greek Empire,Roman Empire,Persian Empire,Byzantine Empire,B,Julius Caesar ruled the Roman Empire,Easy
1957,Math,What is 7²?,42,49,56,63,B,7 squared equals 49,Easy
1958,Geography,Which ocean is the smallest?,Atlantic,Indian,Arctic,Pacific,C,The Arctic Ocean is the smallest ocean,Easy
1959,Literature,Who wrote "1984"?,Ray Bradbury,George Orwell,Aldous Huxley,Kurt Vonnegut,B,George Orwell wrote the dystopian novel 1984,Easy
1960,Sports,How many players are on a basketball team on the court?,4,5,6,7,B,Basketball teams have 5 players on court,Easy
1961,Technology,What does GPS stand for?,Global Positioning System,General Position System,Geographic Position System,Global Position Satellite,A,GPS stands for Global Positioning System,Easy
1962,Music,How many keys are on a standard piano?,76,78,86,88,D,A standard piano has 88 keys,Easy
1963,Food,Which vegetable is known for making people cry when cutting it?,Carrot,Onion,Potato,Celery,B,Onions release sulfur compounds that irritate eyes,Easy
1964,Animals,What is the largest land animal?,Rhinoceros,Hippopotamus,Elephant,Giraffe,C,The African elephant is the largest land animal,Easy
1965,Art,Which art style is characterized by geometric shapes?,Impressionism,Cubism,Surrealism,Realism,B,Cubism uses geometric forms and shapes,Easy
1966,Gaming,Which company created Pac-Man?,Atari,Namco,Konami,Capcom,B,Namco created the classic arcade game Pac-Man,Easy
1967,History,In which city was President Kennedy assassinated?,Miami,Dallas,Houston,New Orleans,B,President Kennedy was assassinated in Dallas Texas,Easy
1968,Math,What is 13 + 17?,28,29,30,31,C,13 + 17 = 30,Easy
1969,Geography,Which country has the most natural lakes?,Canada,Finland,Sweden,Russia,A,Canada has more natural lakes than any other country,Easy
1970,Literature,Who wrote "The Catcher in the Rye"?,J.D. Salinger,John Updike,Philip Roth,Saul Bellow,A,J.D. Salinger wrote The Catcher in the Rye,Easy
1971,Sports,What is the term for zero points in tennis?,Love,Nil,Zero,Nothing,A,Zero points in tennis is called love,Easy
1972,Technology,What does RAM stand for?,Random Access Memory,Rapid Access Memory,Real Access Memory,Read Access Memory,A,RAM stands for Random Access Memory,Easy
1973,Music,Which instrument has pedals?,Organ,Piano,Harp,All of above,D,Organs pianos and harps can all have pedals,Easy
1974,Food,What is the main ingredient in bread?,Sugar,Salt,Flour,Yeast,C,Flour is the primary ingredient in bread,Easy
1975,Animals,Which animal is known for changing colors?,Chameleon,Iguana,Gecko,Monitor lizard,A,Chameleons are famous for color-changing ability,Easy
1976,Art,Who painted "Starry Night"?,Claude Monet,Vincent van Gogh,Paul Cezanne,Henri Matisse,B,Vincent van Gogh painted The Starry Night,Easy
1977,Gaming,What does MMO stand for?,Massive Multiplayer Online,Multi-Mode Operation,Major Multiplayer Option,Maximum Multiple Online,A,MMO stands for Massive Multiplayer Online,Easy
1978,History,Which war was fought from 1914-1918?,Civil War,World War I,World War II,Korean War,B,World War I was fought from 1914 to 1918,Easy
1979,Math,What is 100 ÷ 4?,20,25,30,35,B,100 divided by 4 equals 25,Easy
1980,Geography,Which continent is Australia part of?,Asia,Oceania,Antarctica,None,B,Australia is part of the continent of Oceania,Easy
1981,Literature,Who created Sherlock Holmes?,Charles Dickens,Arthur Conan Doyle,Edgar Allan Poe,Wilkie Collins,B,Arthur Conan Doyle created Sherlock Holmes,Easy
1982,Sports,How many periods are in a hockey game?,2,3,4,5,B,Hockey games have three periods,Easy
1983,Technology,What does WWW stand for?,World Wide Web,World Web Wide,Wide World Web,Web World Wide,A,WWW stands for World Wide Web,Easy
1984,Music,Which note follows G in the musical alphabet?,A,H,F,E,A,The musical alphabet goes G-A after wrapping around,Easy
1985,Food,What type of food is quinoa?,Grain,Legume,Vegetable,Seed,D,Quinoa is technically a seed though used like a grain,Easy
1986,Animals,How many legs does a spider have?,6,7,8,10,C,All spiders have eight legs,Easy
1987,Art,Which color is created by mixing red and blue?,Purple,Orange,Green,Yellow,A,Red and blue mixed together create purple,Easy
1988,Gaming,Which gaming console was released first?,PlayStation,Nintendo 64,Sega Saturn,Atari Jaguar,D,The Atari Jaguar was released in 1993,Easy
1989,History,Who was the first man on the moon?,Buzz Aldrin,Neil Armstrong,Michael Collins,John Glenn,B,Neil Armstrong was first to walk on the moon,Easy
1990,Math,What is 6 × 9?,52,54,56,58,B,6 × 9 = 54,Easy
1991,Geography,Which is the longest river in the world?,Amazon,Nile,Mississippi,Yangtze,B,The Nile River is generally considered the longest,Easy
1992,Literature,Who wrote "Romeo and Juliet"?,Christopher Marlowe,William Shakespeare,Ben Jonson,John Webster,B,William Shakespeare wrote Romeo and Juliet,Easy
1993,Sports,What is a home run with bases loaded called?,Grand slam,Perfect game,Hat trick,Cycle,A,A grand slam is a home run with all bases occupied,Easy
1994,Technology,What does USB stand for?,Universal Serial Bus,United System Bus,Universal System Bus,United Serial Bus,A,USB stands for Universal Serial Bus,Easy
1995,Music,How many strings does a violin have?,3,4,5,6,B,A violin has four strings,Easy
1996,Food,What is the hottest part of a chili pepper?,Seeds,Skin,Stem,Flesh,A,The seeds and surrounding tissue are the hottest parts,Easy
1997,Animals,What do you call a baby kangaroo?,Cub,Pup,Joey,Kit,C,A baby kangaroo is called a joey,Easy
1998,Art,Which museum is located in New York City?,Louvre,British Museum,Metropolitan Museum,Prado,C,The Metropolitan Museum of Art is in New York,Easy
1999,Gaming,What does DLC stand for?,Download Content,Downloadable Content,Digital License Content,Direct Link Content,B,DLC stands for Downloadable Content,Easy
2000,History,Which ancient civilization built pyramids in Egypt?,Greeks,Romans,Egyptians,Persians,C,Ancient Egyptians built the famous pyramids,Easy
2001,Science,What is the process by which cells divide to create identical copies called?,Meiosis,Mitosis,Binary fission,Budding,B,Mitosis creates two identical diploid cells from one parent cell,Medium
2002,Science,Which element has the highest atomic number that occurs naturally?,Uranium,Plutonium,Radium,Thorium,A,Uranium with atomic number 92 is the highest naturally occurring element,Medium
2003,Science,What is the name of the protein that gives skin its strength and elasticity?,Keratin,Collagen,Elastin,Fibrin,B,Collagen provides structural support to skin and other tissues,Medium
2004,Science,Which part of the brain is responsible for regulating hormones?,Cerebrum,Cerebellum,Hypothalamus,Medulla,C,The hypothalamus controls hormone production and release,Medium
2005,Science,What is the term for the study of the relationship between living organisms and their environment?,Ecology,Biology,Zoology,Botany,A,Ecology studies interactions between organisms and their environment,Medium
2006,Science,Which type of chemical bond involves the sharing of electron pairs?,Ionic,Covalent,Metallic,Hydrogen,B,Covalent bonds form when atoms share electrons,Medium
2007,Science,What is the name of the process where rocks change form due to heat and pressure?,Erosion,Weathering,Metamorphism,Sedimentation,C,Metamorphism transforms rocks under heat and pressure,Medium
2008,Science,Which organ system is responsible for transporting nutrients and oxygen?,Respiratory,Digestive,Circulatory,Nervous,C,The circulatory system transports materials throughout the body,Medium
2009,Science,What is the term for animals that are active during dawn and dusk?,Diurnal,Nocturnal,Crepuscular,Cathemeral,C,Crepuscular animals are most active during twilight hours,Medium
2010,Science,Which gas makes up the largest percentage of Mars' atmosphere?,Oxygen,Nitrogen,Carbon dioxide,Argon,C,Mars' atmosphere is about 95% carbon dioxide,Medium
2011,Science,What is the study of the immune system called?,Immunology,Hematology,Pathology,Microbiology,A,Immunology studies the body's defense mechanisms,Medium
2012,Science,Which process converts atmospheric nitrogen into compounds plants can use?,Nitrogen fixation,Denitrification,Nitrification,Ammonification,A,Nitrogen fixation converts N2 gas into ammonia or nitrates,Medium
2013,Science,What is the term for the boundary between two tectonic plates?,Fault line,Ridge,Trench,Transform boundary,A,Fault lines mark the boundaries between tectonic plates,Medium
2014,Science,Which type of muscle tissue is found in the walls of blood vessels?,Skeletal,Cardiac,Smooth,Striated,C,Smooth muscle lines blood vessels and organs,Medium
2015,Science,What is the name of the effect where moving charges create magnetic fields?,Electromagnetic induction,Faraday effect,Lorentz force,Hall effect,A,Moving electric charges produce magnetic fields through electromagnetic induction,Medium
2016,Science,Which part of the cell cycle involves DNA replication?,G1 phase,S phase,G2 phase,M phase,B,DNA replication occurs during the S synthesis phase,Medium
2017,Science,What is the term for organisms that can survive in extreme environments?,Extremophiles,Mesophiles,Thermophiles,Halophiles,A,Extremophiles thrive in conditions lethal to most life,Medium
2018,Science,Which hormone is responsible for regulating sleep-wake cycles?,Melatonin,Serotonin,Dopamine,Cortisol,A,Melatonin regulates circadian rhythms and sleep patterns,Medium
2019,Science,What is the process by which plants transport water from roots to leaves?,Transpiration,Osmosis,Diffusion,Active transport,A,Transpiration pulls water up through the plant's vascular system,Medium
2020,Science,Which type of reproduction results in offspring with genetic variation?,Asexual,Sexual,Vegetative,Clonal,B,Sexual reproduction combines genetic material from two parents,Medium
2021,Science,What is the study of the structure and function of proteins called?,Genomics,Proteomics,Metabolomics,Transcriptomics,B,Proteomics studies protein structure function and interactions,Medium
2022,Science,Which process removes metabolic waste from the blood?,Filtration,Secretion,Excretion,All of above,D,The kidneys use filtration secretion and reabsorption for waste removal,Medium
2023,Science,What is the term for the energy required to start a chemical reaction?,Activation energy,Kinetic energy,Potential energy,Thermal energy,A,Activation energy is the minimum energy needed to initiate reactions,Medium
2024,Science,Which part of the electromagnetic spectrum is used in medical imaging?,Visible light,Infrared,X-rays,Radio waves,C,X-rays penetrate tissue and are used for medical imaging,Medium
2025,Science,What is the process by which organisms maintain stable internal conditions?,Homeostasis,Metabolism,Reproduction,Growth,A,Homeostasis maintains internal balance despite external changes,Medium
2026,Science,Which type of cell division produces gametes with half the chromosome number?,Mitosis,Meiosis,Binary fission,Fragmentation,B,Meiosis produces haploid gametes for sexual reproduction,Medium
2027,Science,What is the term for the study of how genes are expressed?,Genetics,Genomics,Epigenetics,Proteomics,C,Epigenetics studies gene expression without DNA sequence changes,Medium
2028,Science,Which process allows materials to move against concentration gradients?,Passive transport,Active transport,Diffusion,Osmosis,B,Active transport uses energy to move substances against gradients,Medium
2029,Science,What is the name of the theory explaining how species change over time?,Creationism,Evolution,Intelligent design,Lamarckism,B,Evolution explains how species change through natural selection,Medium
2030,Science,Which type of chemical reaction absorbs energy from surroundings?,Exothermic,Endothermic,Catalytic,Spontaneous,B,Endothermic reactions absorb heat from their surroundings,Medium
2031,History,Which empire was known for its road system and the phrase "All roads lead to..."?,Greek Empire,Roman Empire,Persian Empire,Byzantine Empire,B,The Roman Empire built extensive roads throughout their territory,Medium
2032,Math,What is the formula for the area of a triangle?,base × height,½ × base × height,base + height ÷ 2,2 × base × height,B,Triangle area equals half the base times height,Medium
2033,Geography,Which strait separates Europe and Asia in Turkey?,Dardanelles,Bosphorus,Gibraltar,Hormuz,B,The Bosphorus strait separates European and Asian Turkey,Medium
2034,Literature,Who wrote the epic poem "Paradise Lost"?,John Milton,Geoffrey Chaucer,Edmund Spenser,William Blake,A,John Milton wrote Paradise Lost in 1667,Medium
2035,Sports,In which sport would you perform a slam dunk?,Volleyball,Basketball,Tennis,Badminton,B,Slam dunks are performed in basketball,Medium
2036,Technology,What does HTML stand for?,HyperText Markup Language,High Tech Markup Language,HyperText Modern Language,Home Tool Markup Language,A,HTML stands for HyperText Markup Language,Medium
2037,Music,What is the interval between two notes of the same name called?,Perfect fifth,Octave,Major third,Minor seventh,B,An octave spans from one note to the same note higher or lower,Medium
2038,Food,Which cooking method involves submerging food in hot oil?,Sautéing,Braising,Deep frying,Steaming,C,Deep frying completely submerges food in hot oil,Medium
2039,Animals,What is the gestation period of an African elephant?,12 months,18 months,22 months,24 months,C,African elephants have a 22-month gestation period,Medium
2040,Art,Which art movement focused on depicting light and its changing qualities?,Romanticism,Impressionism,Expressionism,Surrealism,B,Impressionism emphasized light and its effects on color,Medium
2041,Gaming,What does the term "grinding" mean in gaming?,Defeating bosses,Repetitive tasks for rewards,Player vs player combat,Speedrunning,B,Grinding involves repetitive actions to gain experience or items,Medium
2042,History,Which treaty ended World War I?,Treaty of Paris,Treaty of Versailles,Treaty of Trianon,Treaty of Sevres,B,The Treaty of Versailles officially ended World War I,Medium
2043,Math,What is the sum of interior angles in a pentagon?,360°,540°,720°,900°,B,A pentagon's interior angles sum to 540 degrees,Medium
2044,Geography,Which African country is landlocked and has no access to the sea?,Morocco,Chad,Ghana,Senegal,B,Chad is completely surrounded by other countries,Medium
2045,Literature,Who wrote "The Canterbury Tales"?,Geoffrey Chaucer,William Langland,John Gower,Thomas Malory,A,Geoffrey Chaucer wrote The Canterbury Tales in Middle English,Medium
2046,Sports,What is the standard distance of a marathon?,24.2 miles,25.2 miles,26.2 miles,27.2 miles,C,A marathon is 26.2 miles or 42.195 kilometers,Medium
2047,Technology,What does CSS stand for in web development?,Computer Style Sheets,Cascading Style Sheets,Creative Style Sheets,Coded Style Sheets,B,CSS stands for Cascading Style Sheets,Medium
2048,Music,Which composer wrote "The Four Seasons"?,Bach,Mozart,Vivaldi,Beethoven,C,Antonio Vivaldi composed The Four Seasons concertos,Medium
2049,Food,What is the main ingredient in traditional Japanese miso soup?,Tofu,Seaweed,Soybean paste,Fish stock,C,Miso soup is made with fermented soybean paste,Medium
2050,Animals,Which mammal has the longest migration route?,Gray whale,Caribou,Wildebeest,Arctic tern,D,Arctic terns migrate from Arctic to Antarctic annually,Medium
2051,Art,Who painted "The Birth of Venus"?,Leonardo da Vinci,Michelangelo,Sandro Botticelli,Raphael,C,Sandro Botticelli painted The Birth of Venus around 1485,Medium
2052,Gaming,What does "RTS" stand for in gaming?,Real Time Strategy,Role Taking System,Random Team Selection,Rapid Time Shooting,A,RTS stands for Real-Time Strategy games,Medium
2053,History,Which ancient library was located in Egypt?,Library of Babylon,Library of Athens,Library of Alexandria,Library of Rome,C,The Library of Alexandria was a famous ancient center of learning,Medium
2054,Math,What is the circumference of a circle with radius 7?,14π,7π,21π,49π,A,Circumference = 2πr = 2π(7) = 14π,Medium
2055,Geography,Which mountain range separates Europe and Asia?,Urals,Caucasus,Carpathians,Alps,A,The Ural Mountains traditionally separate Europe and Asia,Medium
2056,Literature,Who wrote "Brave New World"?,George Orwell,Aldous Huxley,Ray Bradbury,Isaac Asimov,B,Aldous Huxley wrote Brave New World in 1932,Medium
2057,Sports,In golf what is an eagle?,One under par,Two under par,Three under par,Hole in one,B,An eagle is two strokes under par for a hole,Medium
2058,Technology,What does VPN stand for?,Virtual Private Network,Very Private Network,Visual Private Network,Verified Private Network,A,VPN stands for Virtual Private Network,Medium
2059,Music,How many symphonies did Beethoven compose?,7,8,9,10,C,Ludwig van Beethoven composed nine symphonies,Medium
2060,Food,Which spice comes from the bark of a tree?,Nutmeg,Cinnamon,Cardamom,Cloves,B,Cinnamon comes from the inner bark of cinnamon trees,Medium
2061,Animals,What is the only mammal capable of sustained flight?,Flying squirrel,Sugar glider,Bat,Flying lemur,C,Bats are the only mammals with powered flight,Medium
2062,Art,Which technique creates the illusion of depth on a flat surface?,Chiaroscuro,Sfumato,Perspective,Impasto,C,Perspective creates the appearance of three-dimensional space,Medium
2063,Gaming,What does "PvP" stand for in gaming?,Player vs Player,Power vs Power,Program vs Program,Point vs Point,A,PvP stands for Player versus Player combat,Medium
2064,History,Which revolution began in 1789?,American Revolution,French Revolution,Russian Revolution,Industrial Revolution,B,The French Revolution began in 1789 with the storming of the Bastille,Medium
2065,Math,What is the value of π (pi) to three decimal places?,3.141,3.142,3.143,3.144,B,Pi equals approximately 3.142 to three decimal places,Medium
2066,Geography,Which sea is the saltiest body of water on Earth?,Dead Sea,Red Sea,Mediterranean Sea,Black Sea,A,The Dead Sea has the highest salt concentration,Medium
2067,Literature,Who wrote "The Old Man and the Sea"?,William Faulkner,Ernest Hemingway,John Steinbeck,F. Scott Fitzgerald,B,Ernest Hemingway wrote The Old Man and the Sea,Medium
2068,Sports,How many players are on a water polo team in the pool?,6,7,8,9,B,Water polo teams have 7 players in the water at once,Medium
2069,Technology,What does API stand for?,Application Programming Interface,Advanced Programming Interface,Automated Programming Interface,Applied Programming Interface,A,API stands for Application Programming Interface,Medium
2070,Music,Which instrument family does the saxophone belong to?,Brass,Woodwind,String,Percussion,B,Saxophones are woodwind instruments despite being made of brass,Medium
2071,Food,What type of cheese is traditionally used in Greek salad?,Feta,Mozzarella,Cheddar,Goat cheese,A,Greek salad traditionally includes feta cheese,Medium
2072,Animals,Which bird has the largest wingspan?,Condor,Albatross,Eagle,Pelican,B,The wandering albatross has the largest wingspan,Medium
2073,Art,What art movement did Pablo Picasso co-found?,Impressionism,Cubism,Surrealism,Expressionism,B,Pablo Picasso co-founded the Cubist movement,Medium
2074,Gaming,What does "FPS" stand for in gaming context?,First Person Shooter,Frames Per Second,Fast Paced Shooting,Final Player Score,A,In gaming context FPS usually means First Person Shooter,Medium
